pago_id,metodo_pago,total,descuento,copago,fecha_pago,estado_pago
427,Tarjeta,367.58,39.36,71.69,2024-09-29,Pendiente
428,Transferencia,1283.21,38.16,87.58,2024-08-24,Pagado
429,Transferencia,1090.89,12.43,77.68,2025-02-09,Pagado
430,Efectivo,656.0,265.9,40.72,2024-11-01,Pendiente
431,Tarjeta,54.18,295.31,5.74,2024-07-22,Anulado
432,Tarjeta,1405.61,131.99,45.96,2023-07-19,Pendiente
433,Efectivo,936.1,67.27,76.79,2025-02-25,Anulado
434,Efectivo,995.05,297.2,8.97,2023-10-05,Anulado
435,Efectivo,731.03,113.44,60.81,2024-11-27,Pagado
436,Tarjeta,223.03,235.55,26.37,2024-08-30,Anulado
437,Transferencia,146.98,116.13,16.22,2025-03-30,Anulado
438,Efectivo,1212.11,60.91,11.85,2024-04-12,Pendiente
439,Efectivo,776.58,110.07,55.72,2025-02-03,Pendiente
440,Seguro,1270.08,272.22,46.05,2024-12-19,Pagado
441,Seguro,389.11,118.2,15.3,2023-11-04,Anulado
442,Seguro,574.97,18.13,58.12,2025-02-03,Pendiente
443,Transferencia,1001.24,132.29,43.15,2025-04-15,Pagado
444,Transferencia,926.76,56.57,22.47,2024-12-14,Pendiente
445,Transferencia,62.38,194.17,37.69,2025-03-25,Pendiente
446,Tarjeta,237.74,50.68,13.47,2023-05-31,Pagado
447,Efectivo,478.5,44.06,21.64,2023-08-14,Pendiente
448,Tarjeta,1383.47,221.65,94.08,2025-05-02,Anulado
449,Transferencia,436.5,45.39,67.92,2023-12-30,Anulado
450,Efectivo,824.01,147.9,98.63,2024-06-01,Anulado
451,Efectivo,1122.86,279.09,14.75,2024-05-25,Pagado
452,Transferencia,1365.79,213.36,65.8,2024-11-16,Anulado
453,Seguro,432.32,60.3,33.88,2024-10-05,Pagado
454,Tarjeta,1094.24,288.72,28.17,2024-08-13,Pendiente
455,Tarjeta,1339.0,200.01,36.47,2025-01-16,Pagado
456,Tarjeta,406.01,284.77,94.94,2023-10-06,Pagado
457,Tarjeta,162.45,211.92,36.58,2023-10-02,Anulado
458,Seguro,638.22,112.16,71.88,2024-04-11,Pendiente
459,Seguro,1178.62,117.12,68.98,2024-07-07,Anulado
460,Transferencia,774.1,238.82,40.14,2024-03-28,Anulado
461,Transferencia,1096.53,282.82,91.62,2023-10-06,Pendiente
462,Tarjeta,572.71,71.98,37.07,2023-10-02,Pendiente
463,Transferencia,619.89,279.36,59.46,2024-10-08,Anulado
464,Seguro,1445.3,19.07,20.86,2024-12-05,Pendiente
465,Tarjeta,164.66,102.98,36.99,2024-03-06,Anulado
466,Efectivo,880.4,277.59,93.68,2025-01-05,Pendiente
467,Efectivo,1231.41,55.61,39.91,2023-05-19,Pagado
468,Transferencia,1190.46,111.36,38.13,2023-12-11,Pendiente
469,Seguro,313.5,256.03,23.95,2023-08-15,Pendiente
470,Transferencia,248.23,110.38,71.74,2024-03-15,Pagado
471,Transferencia,313.31,36.76,81.36,2024-12-17,Pagado
472,Transferencia,993.46,175.06,24.78,2024-08-02,Pagado
473,Seguro,1234.04,90.3,31.67,2024-09-30,Pendiente
474,Tarjeta,1091.67,16.75,56.66,2024-04-04,Pagado
475,Seguro,377.71,288.32,68.07,2023-11-26,Pagado
476,Efectivo,824.53,205.88,12.2,2023-12-18,Anulado
477,Transferencia,1383.64,42.63,12.02,2024-10-21,Pendiente
478,Seguro,183.95,279.76,28.09,2024-08-26,Pagado
479,Tarjeta,575.98,290.84,27.94,2025-01-28,Pagado
480,Seguro,1339.31,151.65,46.07,2023-07-28,Pendiente
481,Seguro,120.48,149.17,64.28,2024-09-06,Pagado
482,Efectivo,1052.68,123.28,34.14,2023-06-12,Anulado
483,Tarjeta,372.72,133.41,45.3,2024-11-14,Anulado
484,Seguro,630.44,97.17,18.83,2024-05-25,Pendiente
485,Efectivo,211.64,273.31,64.57,2024-08-10,Pagado
486,Transferencia,1232.17,244.1,93.24,2024-11-22,Pagado
487,Efectivo,1394.98,110.25,64.91,2024-12-27,Anulado
488,Efectivo,102.73,276.23,48.38,2024-09-28,Anulado
489,Tarjeta,1107.76,19.71,18.63,2024-12-28,Pendiente
490,Tarjeta,223.88,7.94,30.11,2024-11-09,Anulado
491,Efectivo,1165.4,65.29,39.8,2025-02-25,Anulado
492,Efectivo,766.85,49.34,3.51,2024-12-15,Pagado
493,Tarjeta,598.22,103.76,70.92,2024-02-15,Anulado
494,Seguro,305.21,216.25,60.09,2024-06-14,Pagado
495,Seguro,1186.93,103.19,71.91,2024-08-03,Anulado
496,Transferencia,1249.51,257.94,68.29,2025-05-09,Pagado
497,Tarjeta,295.02,191.98,77.09,2023-09-20,Pendiente
498,Tarjeta,1064.0,57.03,52.22,2024-01-23,Anulado
499,Tarjeta,52.07,109.08,47.37,2024-05-03,Anulado
500,Tarjeta,1183.7,67.65,22.66,2024-11-19,Pendiente
501,Efectivo,785.55,291.6,46.95,2024-05-26,Pagado
502,Efectivo,849.28,137.73,51.15,2024-06-19,Pendiente
503,Seguro,1192.47,36.24,50.57,2024-03-22,Pagado
504,Tarjeta,602.64,29.6,49.14,2023-10-10,Pagado
505,Seguro,194.68,193.44,95.22,2025-04-05,Anulado
506,Tarjeta,1344.78,167.48,56.02,2024-04-17,Pagado
507,Efectivo,1447.3,147.9,79.38,2024-10-18,Anulado
508,Seguro,1388.41,228.61,53.41,2025-04-24,Pendiente
509,Seguro,743.79,97.29,75.38,2023-05-19,Pagado
510,Tarjeta,354.24,290.96,21.67,2024-05-17,Anulado
511,Tarjeta,255.37,48.42,71.21,2025-04-29,Pagado
512,Efectivo,1143.85,87.61,99.71,2024-12-13,Pendiente
513,Tarjeta,1090.16,199.5,68.53,2025-04-07,Pagado
514,Tarjeta,1114.67,106.12,5.72,2023-12-21,Pagado
515,Transferencia,356.04,196.83,90.02,2025-01-31,Pagado
516,Seguro,1303.52,73.39,85.51,2025-04-19,Pagado
517,Efectivo,443.76,205.1,49.18,2024-11-30,Pagado
518,Tarjeta,59.15,200.7,22.91,2024-10-11,Anulado
519,Transferencia,1169.65,195.96,32.4,2025-02-03,Pagado
520,Efectivo,368.64,115.61,40.13,2024-07-22,Pagado
521,Transferencia,1012.76,68.77,82.82,2023-09-22,Pendiente
522,Transferencia,609.87,94.15,27.68,2024-01-15,Pendiente
523,Efectivo,574.22,75.43,7.27,2024-04-30,Pagado
524,Efectivo,584.02,128.44,72.04,2025-01-03,Pagado
525,Efectivo,871.03,275.49,34.22,2023-07-03,Pendiente
526,Transferencia,74.52,280.0,9.13,2025-04-08,Anulado
527,Seguro,909.02,63.46,32.1,2024-12-10,Anulado
528,Seguro,568.74,55.46,47.72,2023-08-31,Pagado
529,Tarjeta,76.33,50.62,97.64,2024-01-28,Anulado
530,Efectivo,153.12,260.06,49.61,2023-12-30,Pagado
531,Efectivo,267.02,21.99,20.18,2024-01-01,Pagado
532,Seguro,1363.61,186.09,46.28,2025-03-14,Anulado
533,Seguro,638.68,169.92,52.32,2024-01-05,Pagado
534,Efectivo,289.21,147.16,48.39,2023-11-22,Pagado
535,Tarjeta,241.18,195.61,67.5,2023-11-28,Pagado
536,Seguro,1440.76,208.64,96.38,2024-02-16,Anulado
537,Seguro,990.69,126.11,23.72,2024-10-12,Anulado
538,Tarjeta,1414.02,205.48,90.01,2025-01-09,Anulado
539,Transferencia,344.37,180.79,63.0,2025-05-05,Pendiente
540,Transferencia,497.71,9.26,51.25,2024-01-24,Anulado
541,Transferencia,313.45,37.41,4.57,2024-03-23,Pagado
542,Efectivo,560.36,7.06,34.91,2024-01-03,Pendiente
543,Transferencia,1490.12,168.91,45.61,2023-10-29,Pendiente
544,Seguro,59.99,14.98,14.03,2025-01-11,Anulado
545,Seguro,623.68,92.76,66.54,2023-09-04,Pendiente
546,Seguro,631.32,171.72,59.31,2024-10-28,Pendiente
547,Efectivo,658.69,60.39,89.05,2023-10-02,Pendiente
548,Efectivo,422.55,99.19,2.31,2024-02-01,Pagado
549,Transferencia,506.37,66.18,19.92,2023-09-26,Anulado
550,Seguro,1463.82,169.51,61.65,2023-10-10,Pendiente
551,Seguro,164.66,264.82,56.54,2023-08-23,Pendiente
552,Tarjeta,875.5,114.05,32.11,2024-04-18,Pagado
553,Transferencia,910.67,215.7,17.92,2023-07-01,Pendiente
554,Efectivo,284.19,48.33,41.35,2024-03-08,Pagado
555,Seguro,484.58,296.23,85.33,2024-10-22,Anulado
556,Transferencia,1378.44,186.23,55.96,2024-04-19,Anulado
557,Transferencia,937.0,104.6,28.17,2023-10-26,Anulado
558,Seguro,409.62,291.71,75.37,2023-10-02,Pendiente
559,Tarjeta,495.72,77.22,7.3,2024-06-28,Pendiente
560,Efectivo,623.51,278.4,58.91,2024-05-03,Anulado
561,Tarjeta,1258.99,283.42,25.85,2024-06-23,Anulado
562,Seguro,463.38,172.48,26.96,2024-03-21,Pendiente
563,Transferencia,74.91,227.72,83.68,2025-02-21,Anulado
564,Tarjeta,261.85,14.32,32.82,2024-02-05,Pendiente
565,Tarjeta,927.89,143.11,93.52,2023-09-01,Anulado
566,Transferencia,194.65,47.31,96.73,2023-12-05,Anulado
567,Seguro,237.18,207.38,11.51,2023-08-04,Pendiente
568,Efectivo,744.45,90.41,85.16,2024-04-05,Pendiente
569,Tarjeta,466.24,212.93,41.28,2024-03-22,Pendiente
570,Seguro,1210.51,39.57,77.77,2024-05-17,Pagado
571,Tarjeta,64.73,90.53,56.67,2025-03-17,Pendiente
572,Seguro,1396.91,44.51,61.09,2024-11-17,Anulado
573,Efectivo,1243.29,42.43,73.73,2024-08-31,Pendiente
574,Efectivo,247.72,34.44,73.38,2024-01-15,Pendiente
575,Transferencia,1294.78,259.3,52.88,2024-09-19,Anulado
576,Seguro,325.96,174.71,62.8,2023-11-22,Pendiente
577,Efectivo,855.3,129.07,80.62,2024-10-10,Anulado
578,Tarjeta,1419.35,78.33,36.05,2024-11-30,Pendiente
579,Tarjeta,426.09,98.18,38.79,2023-09-13,Pagado
580,Efectivo,373.09,162.61,37.1,2025-01-08,Pagado
581,Transferencia,1340.86,57.15,40.74,2024-01-26,Anulado
582,Tarjeta,98.55,74.6,31.0,2025-01-21,Pendiente
583,Tarjeta,434.43,62.37,10.78,2024-05-05,Pendiente
584,Tarjeta,1011.76,214.26,41.57,2024-11-08,Anulado
585,Seguro,1183.07,162.08,2.8,2023-06-05,Anulado
586,Transferencia,1080.6,269.16,56.91,2023-06-30,Pendiente
587,Seguro,1142.23,287.78,15.3,2024-02-03,Anulado
588,Efectivo,987.62,291.68,43.82,2024-03-21,Pendiente
589,Efectivo,725.43,56.5,3.75,2024-12-18,Pagado
590,Transferencia,134.75,68.51,79.39,2023-10-12,Pendiente
591,Efectivo,286.89,244.52,60.95,2024-04-28,Pendiente
592,Seguro,616.72,54.35,75.16,2024-04-18,Anulado
593,Tarjeta,338.51,40.04,99.4,2023-09-12,Anulado
594,Tarjeta,63.51,4.87,33.02,2024-10-20,Anulado
595,Efectivo,362.51,263.34,22.97,2024-03-16,Pagado
596,Tarjeta,417.78,140.53,6.77,2024-11-30,Anulado
597,Efectivo,1021.97,128.33,45.63,2023-05-20,Pagado
598,Seguro,1291.06,42.6,47.84,2023-09-28,Anulado
599,Transferencia,1138.81,94.56,89.86,2024-09-18,Pagado
600,Tarjeta,453.09,111.06,5.61,2024-05-24,Pagado
601,Tarjeta,1115.34,166.84,25.83,2023-06-18,Pendiente
602,Tarjeta,390.73,65.04,71.67,2023-05-25,Pagado
603,Efectivo,234.23,88.8,6.81,2025-03-17,Anulado
604,Efectivo,181.76,215.31,95.76,2025-04-11,Anulado
605,Tarjeta,474.38,264.32,5.85,2024-02-27,Anulado
606,Seguro,1378.62,77.68,88.31,2024-02-27,Pendiente
607,Efectivo,1255.96,142.89,63.61,2023-10-10,Pendiente
608,Transferencia,1246.02,124.18,62.23,2024-03-18,Anulado
609,Tarjeta,1392.21,15.01,35.98,2023-09-19,Anulado
610,Tarjeta,828.39,276.15,15.41,2023-05-14,Anulado
611,Seguro,961.94,101.84,87.22,2024-01-14,Pagado
612,Tarjeta,275.55,179.64,80.27,2025-03-03,Anulado
613,Transferencia,608.65,227.47,28.17,2023-11-30,Pendiente
614,Tarjeta,1423.37,145.64,62.72,2025-01-23,Pendiente
615,Efectivo,1201.92,29.92,8.45,2024-06-28,Pagado
616,Efectivo,819.83,289.8,4.2,2023-09-05,Anulado
617,Transferencia,1474.65,165.84,80.73,2024-10-05,Anulado
618,Efectivo,1020.93,267.26,89.88,2024-02-04,Pendiente
619,Efectivo,1301.28,145.42,69.36,2024-09-12,Anulado
620,Tarjeta,917.48,105.76,58.78,2024-10-19,Anulado
621,Transferencia,1056.95,53.46,31.83,2024-06-27,Pagado
622,Seguro,197.93,52.65,90.53,2025-03-29,Pendiente
623,Transferencia,412.17,167.27,18.18,2024-06-07,Pagado
624,Transferencia,1292.87,44.9,11.3,2025-03-11,Pagado
625,Seguro,1034.73,205.53,26.07,2024-03-24,Anulado
626,Seguro,1282.5,57.71,19.53,2023-08-22,Anulado
627,Efectivo,1053.92,244.94,20.24,2024-07-10,Pendiente
628,Transferencia,487.96,263.16,83.35,2023-08-28,Pendiente
629,Seguro,787.43,174.03,33.06,2024-07-11,Pendiente
630,Seguro,80.17,49.86,86.02,2024-07-20,Anulado
631,Seguro,1160.64,205.31,7.14,2024-12-27,Pendiente
632,Tarjeta,1192.63,134.46,25.74,2023-11-03,Anulado
633,Tarjeta,626.03,190.4,20.92,2024-06-21,Anulado
634,Transferencia,650.47,80.4,45.24,2024-05-01,Pendiente
635,Seguro,512.41,51.15,91.2,2024-04-03,Anulado
636,Tarjeta,75.43,24.17,39.94,2023-07-27,Anulado
637,Efectivo,255.55,181.38,2.78,2023-07-13,Pendiente
638,Tarjeta,268.82,85.75,7.13,2024-09-05,Pendiente
639,Tarjeta,110.96,177.42,31.58,2025-04-27,Anulado
640,Seguro,387.26,73.31,66.84,2024-05-28,Pagado
641,Seguro,299.92,186.73,29.67,2024-06-30,Pagado
642,Efectivo,675.62,22.8,66.32,2024-03-09,Anulado
643,Efectivo,987.15,165.37,9.71,2025-01-16,Pagado
644,Efectivo,373.4,161.49,85.13,2023-10-14,Pagado
645,Transferencia,882.15,255.5,22.44,2023-06-14,Pagado
646,Efectivo,1237.44,25.11,85.05,2023-11-10,Pagado
647,Tarjeta,1184.06,111.63,29.61,2024-11-13,Anulado
648,Efectivo,1081.28,161.5,86.97,2024-09-02,Anulado
649,Seguro,826.89,297.43,29.8,2025-04-26,Pagado
650,Efectivo,1157.19,32.92,32.67,2024-04-30,Anulado
651,Efectivo,614.72,296.65,75.01,2024-08-03,Anulado
652,Efectivo,111.74,116.48,57.0,2024-01-09,Anulado
653,Seguro,691.25,157.33,24.46,2024-06-21,Pendiente
654,Transferencia,1175.11,287.93,63.78,2023-12-11,Pendiente
655,Seguro,1135.95,232.52,11.88,2024-04-11,Pendiente
656,Tarjeta,365.68,197.55,11.18,2024-02-23,Pagado
657,Seguro,1222.56,53.71,19.33,2023-06-08,Pagado
658,Transferencia,1050.76,13.64,16.31,2025-02-13,Pendiente
659,Tarjeta,1203.96,33.83,73.27,2025-04-04,Anulado
660,Efectivo,180.57,258.81,44.65,2023-07-19,Pendiente
661,Transferencia,884.28,158.05,65.17,2025-03-03,Anulado
662,Tarjeta,210.8,164.87,5.7,2023-05-22,Pendiente
663,Seguro,644.24,221.25,74.51,2024-10-04,Anulado
664,Efectivo,140.46,104.35,19.67,2025-04-05,Pagado
665,Transferencia,330.42,118.81,87.3,2024-08-01,Pagado
666,Transferencia,966.12,97.99,17.95,2024-04-14,Pagado
667,Tarjeta,847.26,0.57,35.53,2024-08-05,Anulado
668,Tarjeta,1391.11,252.74,61.59,2024-11-09,Anulado
669,Efectivo,136.48,119.43,69.75,2024-01-19,Pagado
670,Seguro,1146.62,280.07,85.78,2024-07-23,Pagado
671,Tarjeta,1328.92,150.48,89.3,2024-11-21,Anulado
672,Tarjeta,361.01,145.1,90.01,2024-06-06,Pagado
673,Transferencia,970.75,264.98,96.35,2023-08-14,Pendiente
674,Tarjeta,626.59,31.43,43.41,2024-08-12,Pendiente
675,Efectivo,51.19,22.32,15.51,2025-03-01,Anulado
676,Tarjeta,341.63,67.68,60.88,2023-10-29,Pagado
677,Tarjeta,556.53,56.05,73.72,2025-03-22,Anulado
678,Efectivo,816.11,97.61,93.79,2024-11-07,Anulado
679,Efectivo,638.79,268.7,49.3,2025-02-16,Pagado
680,Efectivo,662.61,188.74,37.02,2023-10-01,Anulado
681,Tarjeta,59.1,269.66,53.82,2024-12-28,Pagado
682,Transferencia,408.68,22.52,12.74,2024-12-27,Anulado
683,Seguro,1436.96,35.03,91.82,2025-02-11,Anulado
684,Efectivo,560.9,178.03,57.96,2024-02-06,Anulado
685,Tarjeta,834.48,89.67,66.07,2024-07-29,Pagado
686,Efectivo,1486.48,246.57,15.07,2024-06-24,Pendiente
687,Seguro,584.53,286.0,39.93,2024-04-06,Pendiente
688,Tarjeta,936.87,106.17,82.94,2024-04-11,Pagado
689,Transferencia,699.92,92.41,50.72,2025-05-11,Anulado
690,Tarjeta,547.97,67.05,27.28,2024-09-28,Pendiente
691,Efectivo,1157.79,221.45,88.66,2024-05-29,Anulado
692,Efectivo,695.33,188.22,14.27,2024-10-19,Anulado
693,Seguro,663.42,296.54,30.45,2023-12-21,Pendiente
694,Seguro,752.43,168.73,55.32,2023-11-12,Anulado
695,Seguro,495.14,203.91,25.49,2023-09-15,Pendiente
696,Transferencia,638.16,22.58,50.91,2023-09-20,Anulado
697,Transferencia,213.19,138.61,28.9,2023-10-21,Pendiente
698,Transferencia,349.07,219.92,53.64,2024-07-08,Anulado
699,Efectivo,1496.0,87.89,58.43,2025-04-22,Pagado
700,Transferencia,470.52,2.96,60.49,2023-08-29,Anulado
701,Seguro,1319.97,98.0,17.09,2023-11-30,Pagado
702,Tarjeta,627.78,288.35,3.91,2024-06-26,Pendiente
703,Transferencia,851.67,270.52,1.81,2024-08-13,Anulado
704,Tarjeta,442.31,250.07,35.86,2024-06-15,Pagado
705,Tarjeta,50.79,263.18,57.31,2025-05-07,Pagado
706,Efectivo,528.33,91.54,81.48,2024-06-05,Anulado
707,Tarjeta,947.34,221.07,26.19,2023-08-15,Anulado
708,Efectivo,852.33,124.8,86.55,2024-12-04,Pagado
709,Tarjeta,1391.91,134.12,37.06,2023-10-06,Pagado
710,Efectivo,50.92,13.78,34.49,2023-09-11,Pendiente
711,Seguro,197.64,266.58,77.86,2024-03-18,Pendiente
712,Tarjeta,75.07,290.47,35.74,2024-07-03,Pendiente
713,Efectivo,859.04,230.18,19.16,2024-03-22,Pendiente
714,Transferencia,676.39,170.84,50.27,2024-11-27,Pendiente
715,Efectivo,997.76,159.25,16.2,2023-08-02,Anulado
716,Efectivo,95.28,189.31,20.4,2025-04-27,Pendiente
717,Efectivo,119.03,81.41,29.56,2024-05-04,Pendiente
718,Tarjeta,922.11,281.44,39.34,2025-04-18,Pendiente
719,Transferencia,1434.3,167.59,92.91,2024-06-07,Pendiente
720,Tarjeta,486.28,11.59,14.18,2023-06-17,Pagado
721,Efectivo,519.23,103.26,59.74,2024-06-22,Pendiente
722,Tarjeta,507.37,127.64,17.83,2025-02-26,Pagado
723,Efectivo,933.03,99.54,21.55,2024-02-09,Anulado
724,Transferencia,687.39,8.82,49.89,2024-02-17,Pendiente
725,Seguro,490.18,86.57,78.55,2023-06-25,Pendiente
726,Tarjeta,921.13,97.88,9.64,2023-12-30,Pagado
727,Tarjeta,503.18,146.73,8.18,2024-10-08,Pagado
728,Transferencia,532.87,104.31,10.16,2024-10-20,Anulado
729,Efectivo,54.82,74.74,12.77,2023-06-10,Pagado
730,Efectivo,1399.25,20.4,71.71,2023-08-31,Pendiente
731,Tarjeta,1388.55,192.03,63.33,2024-05-09,Pendiente
732,Seguro,277.73,231.72,53.61,2024-07-30,Anulado
733,Tarjeta,945.35,166.71,71.24,2023-10-18,Pendiente
734,Transferencia,297.91,175.34,30.53,2024-02-08,Anulado
735,Transferencia,252.92,257.77,10.14,2024-05-11,Pagado
736,Transferencia,759.42,184.48,44.86,2025-03-31,Pagado
737,Transferencia,1378.54,158.73,63.67,2025-04-22,Pendiente
738,Transferencia,918.97,77.5,45.41,2024-09-25,Pendiente
739,Seguro,383.97,109.84,21.48,2024-06-22,Pagado
740,Transferencia,685.62,158.68,74.33,2024-05-06,Anulado
741,Transferencia,212.6,236.84,46.12,2024-03-03,Pendiente
742,Transferencia,1068.38,293.99,45.95,2024-09-13,Pendiente
743,Transferencia,1278.74,180.91,3.66,2024-10-04,Pagado
744,Seguro,790.29,9.09,19.52,2025-02-12,Anulado
745,Tarjeta,660.86,262.15,6.86,2024-06-04,Pagado
746,Tarjeta,1246.97,156.35,60.09,2024-07-22,Pagado
747,Seguro,1407.69,153.89,50.6,2024-01-31,Pagado
748,Efectivo,561.31,52.23,54.33,2025-01-23,Pagado
749,Efectivo,463.6,166.46,18.4,2025-02-23,Anulado
750,Efectivo,504.52,36.67,69.15,2024-02-13,Pendiente
751,Transferencia,1256.01,63.81,32.74,2024-05-09,Pagado
752,Seguro,1227.64,235.27,5.0,2025-03-03,Anulado
753,Efectivo,566.55,205.67,18.8,2024-02-24,Pendiente
754,Seguro,770.02,220.57,44.27,2023-11-08,Pendiente
755,Tarjeta,909.11,119.25,93.21,2023-08-18,Pendiente
756,Tarjeta,354.36,118.82,58.77,2024-09-22,Anulado
757,Transferencia,1338.56,188.73,43.0,2024-05-31,Pendiente
758,Efectivo,933.91,172.53,79.03,2023-08-13,Anulado
759,Efectivo,212.64,159.68,55.41,2024-01-31,Pendiente
760,Tarjeta,887.29,159.39,23.4,2023-11-18,Anulado
761,Transferencia,287.4,211.28,54.03,2023-09-05,Pendiente
762,Transferencia,1361.67,51.06,29.48,2024-12-19,Pendiente
763,Transferencia,947.92,281.75,83.94,2024-08-21,Anulado
764,Seguro,895.12,131.41,56.1,2024-04-18,Pendiente
765,Seguro,526.46,212.99,34.85,2024-05-14,Anulado
766,Tarjeta,1420.9,222.57,84.26,2023-12-10,Pagado
767,Tarjeta,258.02,132.33,58.38,2024-09-15,Anulado
768,Efectivo,1239.0,89.77,54.04,2024-06-21,Anulado
769,Seguro,1353.13,138.64,92.62,2024-07-21,Anulado
770,Transferencia,1378.06,78.81,32.87,2023-08-12,Pagado
771,Transferencia,1202.47,61.83,49.63,2025-04-03,Pagado
772,Seguro,1473.96,31.44,18.22,2024-11-22,Pagado
773,Efectivo,354.38,150.83,75.2,2024-08-03,Anulado
774,Efectivo,1174.27,173.44,60.98,2024-01-19,Pendiente
775,Efectivo,448.9,274.93,57.64,2023-08-10,Pagado
776,Tarjeta,1258.42,133.59,57.71,2025-04-14,Pendiente
777,Transferencia,264.32,258.43,92.46,2024-10-06,Anulado
778,Tarjeta,370.47,236.8,8.94,2024-11-29,Anulado
779,Transferencia,1129.54,161.54,2.07,2023-08-09,Anulado
780,Seguro,1443.72,3.57,83.61,2024-03-05,Pendiente
781,Tarjeta,233.48,118.37,74.61,2025-04-16,Pagado
782,Efectivo,884.73,236.18,7.98,2023-09-30,Pagado
783,Tarjeta,1286.61,295.43,30.74,2024-05-24,Anulado
784,Transferencia,556.86,73.0,42.66,2025-02-04,Anulado
785,Efectivo,1050.62,98.43,53.5,2024-11-21,Pagado
786,Efectivo,111.94,98.32,87.93,2024-02-15,Pendiente
787,Tarjeta,1086.22,61.98,6.97,2024-08-26,Pendiente
788,Seguro,348.18,227.26,13.99,2023-12-07,Pendiente
789,Efectivo,364.7,104.6,72.06,2024-03-25,Pendiente
790,Tarjeta,353.03,72.6,61.87,2024-01-30,Anulado
791,Efectivo,958.62,163.37,97.54,2024-10-22,Pendiente
792,Efectivo,581.74,286.69,45.04,2023-08-28,Pagado
793,Efectivo,993.46,258.23,82.04,2025-04-25,Pagado
794,Seguro,873.74,107.12,78.99,2023-05-14,Pagado
795,Efectivo,600.75,73.83,95.65,2024-05-23,Anulado
796,Efectivo,1007.04,251.5,91.1,2024-07-22,Pendiente
797,Seguro,313.48,8.45,15.84,2024-11-11,Anulado
798,Seguro,1495.31,195.05,40.99,2024-02-28,Pendiente
799,Tarjeta,477.73,156.37,37.77,2023-12-13,Pendiente
800,Transferencia,149.6,211.44,41.22,2024-04-19,Pagado
801,Efectivo,954.01,208.97,95.89,2024-04-27,Pendiente
802,Tarjeta,535.41,261.66,63.48,2024-10-22,Pendiente
803,Seguro,1250.94,12.86,37.33,2023-09-22,Pagado
804,Efectivo,323.92,168.06,0.12,2025-01-28,Pendiente
805,Tarjeta,62.0,42.81,41.97,2024-02-17,Pendiente
806,Tarjeta,1403.76,152.73,10.24,2025-02-28,Anulado
807,Transferencia,1030.83,135.99,52.89,2024-09-09,Anulado
808,Tarjeta,908.37,238.27,92.66,2024-10-05,Anulado
809,Seguro,883.94,13.47,49.53,2024-08-22,Pendiente
810,Efectivo,876.02,51.94,53.66,2024-05-04,Pendiente
811,Seguro,1159.63,261.35,75.44,2023-09-27,Pendiente
812,Efectivo,1290.73,71.14,83.14,2024-06-07,Pendiente
813,Seguro,246.89,147.29,45.35,2023-09-21,Pagado
814,Efectivo,980.62,127.45,55.28,2024-10-17,Anulado
815,Efectivo,1193.81,227.27,83.91,2024-01-17,Pendiente
816,Efectivo,344.49,284.13,59.06,2024-09-04,Anulado
817,Efectivo,785.52,61.66,46.99,2024-05-10,Anulado
818,Transferencia,1444.61,66.73,23.4,2024-03-02,Pendiente
819,Transferencia,1153.42,134.85,82.94,2024-05-11,Pagado
820,Tarjeta,1090.32,181.51,62.27,2024-12-13,Pagado
821,Transferencia,329.85,247.77,87.33,2024-05-21,Pagado
822,Tarjeta,840.18,118.77,34.87,2025-01-02,Pagado
823,Efectivo,1389.55,20.35,84.74,2024-05-25,Pagado
824,Efectivo,936.26,217.25,35.61,2023-11-15,Pendiente
825,Tarjeta,60.62,227.39,6.63,2023-07-27,Pagado
826,Seguro,1049.73,251.66,27.21,2025-02-22,Anulado
827,Tarjeta,281.36,111.37,78.08,2023-12-22,Anulado
828,Efectivo,136.27,144.82,61.61,2023-12-30,Pagado
829,Tarjeta,259.09,83.11,95.21,2024-01-17,Pagado
830,Seguro,268.98,116.93,25.58,2024-12-06,Anulado
831,Seguro,346.79,53.24,7.81,2024-01-16,Pendiente
832,Transferencia,1200.5,55.66,1.4,2024-02-03,Anulado
833,Tarjeta,299.97,29.9,53.36,2024-12-23,Anulado
834,Efectivo,101.4,91.64,52.58,2025-04-18,Pagado
835,Seguro,361.91,142.47,14.93,2023-06-26,Pendiente
836,Seguro,1056.96,50.95,93.43,2023-07-19,Pagado
837,Efectivo,96.11,100.57,79.24,2023-05-21,Pendiente
838,Seguro,1096.09,21.02,36.04,2025-04-06,Pendiente
839,Efectivo,64.47,139.45,60.49,2025-04-01,Pagado
840,Efectivo,188.88,73.02,33.35,2024-02-14,Anulado
841,Efectivo,87.7,138.42,61.53,2024-10-02,Pagado
842,Tarjeta,1141.32,10.38,45.15,2023-08-23,Pagado
843,Efectivo,208.28,162.16,38.07,2023-12-10,Pagado
844,Seguro,1332.67,196.53,49.56,2025-02-26,Pagado
845,Efectivo,86.18,247.09,31.62,2023-12-02,Anulado
846,Transferencia,1128.05,237.7,99.88,2023-05-28,Pagado
847,Tarjeta,843.38,297.84,6.84,2024-02-07,Pagado
848,Seguro,422.41,73.46,5.38,2023-07-20,Pagado
849,Tarjeta,1151.39,87.94,78.65,2025-04-30,Pagado
850,Tarjeta,572.79,27.85,39.73,2024-05-16,Pagado
851,Transferencia,312.57,273.41,26.99,2024-01-08,Pagado
852,Tarjeta,1433.81,274.16,66.43,2023-06-04,Pagado
